Rooms,Type,Method,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Regionname,Propertycount
3,u,S,14.9,3.0,1.0,1.0,0.0,89.0,1980.0,Banyule,Northern Metropolitan,2329.0
2,u,S,14.9,2.0,1.0,1.0,0.0,124.0,1970.0,Banyule,Northern Metropolitan,2329.0
2,h,S,14.9,4.0,1.0,2.0,762.0,98.0,1970.0,Banyule,Northern Metropolitan,2329.0
3,h,S,14.9,3.0,1.0,1.0,355.0,111.0,1966.0,Banyule,Northern Metropolitan,2329.0
3,h,S,14.9,3.0,1.0,2.0,828.0,124.0,1970.0,Banyule,Northern Metropolitan,2329.0
3,t,S,1.9,3.0,3.0,2.0,0.0,132.0,1940.0,Melbourne,Northern Metropolitan,2230.0
3,u,S,1.9,3.0,2.0,1.0,0.0,124.0,1970.0,Melbourne,Northern Metropolitan,2230.0
3,h,S,1.9,2.0,3.0,2.0,506.0,195.0,2000.0,Melbourne,Northern Metropolitan,2230.0
1,u,PI,1.9,1.0,1.0,1.0,0.0,52.0,2000.0,Melbourne,Northern Metropolitan,2230.0
3,h,S,1.9,3.0,3.0,2.0,265.0,280.0,1880.0,Melbourne,Northern Metropolitan,2230.0
2,t,VB,1.9,2.0,2.0,2.0,54.0,89.0,2006.0,Melbourne,Northern Metropolitan,2230.0
1,u,S,1.9,1.0,1.0,1.0,0.0,207.0,1930.0,Melbourne,Northern Metropolitan,2230.0
3,u,PI,1.9,3.0,2.0,1.0,0.0,100.0,1998.0,Melbourne,Northern Metropolitan,2230.0
2,t,S,1.9,2.0,1.0,1.0,0.0,154.0,2009.0,Melbourne,Northern Metropolitan,2230.0
3,u,S,1.9,3.0,1.0,1.0,0.0,153.0,1940.0,Melbourne,Northern Metropolitan,2230.0
3,t,PI,1.9,3.0,2.0,2.0,116.0,124.0,2002.0,Melbourne,Northern Metropolitan,2230.0
1,u,S,1.9,1.0,1.0,1.0,547.0,58.0,1900.0,Melbourne,Northern Metropolitan,2230.0
3,t,S,1.9,3.0,3.0,1.0,801.0,122.0,2008.0,Melbourne,Northern Metropolitan,2230.0
1,u,SP,1.9,1.0,1.0,1.0,0.0,62.0,1930.0,Melbourne,Northern Metropolitan,2230.0
2,u,S,1.9,2.0,1.0,1.0,0.0,83.0,2002.0,Melbourne,Northern Metropolitan,2230.0
4,h,S,1.9,4.0,1.0,0.0,440.0,124.0,1970.0,Melbourne,Northern Metropolitan,2230.0
3,u,S,1.9,2.0,1.0,1.0,0.0,81.0,1996.0,Melbourne,Northern Metropolitan,2230.0
4,h,S,8.0,3.0,2.0,1.0,452.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
4,h,S,8.0,4.0,2.0,1.0,320.0,160.0,1950.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,S,8.0,3.0,1.0,1.0,507.0,186.0,1910.0,Hobsons Bay,Western Metropolitan,6380.0
3,u,S,8.0,3.0,1.0,3.0,0.0,111.0,1980.0,Hobsons Bay,Western Metropolitan,6380.0
4,h,PI,8.0,4.0,2.0,4.0,457.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,VB,8.0,3.0,2.0,2.0,332.0,252.0,2006.0,Hobsons Bay,Western Metropolitan,6380.0
2,h,S,8.0,2.0,1.0,4.0,445.0,148.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
2,h,SP,8.0,2.0,1.0,1.0,278.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
4,h,SP,8.0,4.0,3.0,0.0,338.0,196.0,1890.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,SP,8.0,3.0,3.0,2.0,515.0,286.0,1990.0,Hobsons Bay,Western Metropolitan,6380.0
4,h,S,8.0,4.0,2.0,2.0,650.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,S,8.0,3.0,2.0,2.0,315.0,174.0,1990.0,Hobsons Bay,Western Metropolitan,6380.0
4,h,S,8.0,4.0,2.0,2.0,897.0,124.0,1920.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,S,8.0,3.0,1.0,2.0,373.0,107.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
1,u,SP,8.0,1.0,1.0,1.0,0.0,58.0,1968.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,S,8.0,3.0,2.0,2.0,348.0,200.0,1997.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,SP,8.0,3.0,2.0,2.0,310.0,179.0,2005.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,S,8.0,3.0,2.0,3.0,430.0,215.0,1996.0,Hobsons Bay,Western Metropolitan,6380.0
2,t,SP,8.0,2.0,1.0,1.0,84.0,110.0,1980.0,Hobsons Bay,Western Metropolitan,6380.0
2,t,SP,8.0,2.0,1.0,0.0,56.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
4,h,S,8.0,3.0,1.0,2.0,458.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
4,h,PI,8.0,4.0,3.0,2.0,321.0,287.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,S,8.0,3.0,2.0,1.0,364.0,93.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
4,h,S,8.0,3.0,2.0,2.0,782.0,212.0,1900.0,Hobsons Bay,Western Metropolitan,6380.0
3,t,S,8.0,3.0,2.0,2.0,506.0,180.0,2010.0,Hobsons Bay,Western Metropolitan,6380.0
5,h,SP,8.0,5.0,2.0,2.0,195.0,260.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
2,h,S,8.0,2.0,1.0,0.0,166.0,124.0,1986.0,Hobsons Bay,Western Metropolitan,6380.0
4,h,SP,8.0,4.0,3.0,2.0,321.0,287.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
4,h,S,8.0,4.0,3.0,2.0,217.0,266.0,2003.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,PI,8.0,3.0,2.0,2.0,250.0,185.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,S,8.0,3.0,2.0,2.0,418.0,204.0,1995.0,Hobsons Bay,Western Metropolitan,6380.0
2,u,S,8.0,2.0,1.0,2.0,0.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
2,u,S,8.0,2.0,1.0,1.0,0.0,72.0,1980.0,Hobsons Bay,Western Metropolitan,6380.0
2,h,S,8.0,2.0,1.0,0.0,240.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
2,u,S,8.0,2.0,1.0,1.0,0.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,SP,8.0,3.0,2.0,2.0,270.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
4,h,S,8.0,3.0,2.0,2.0,466.0,160.0,1930.0,Hobsons Bay,Western Metropolitan,6380.0
4,h,SP,8.0,4.0,1.0,1.0,307.0,150.0,1900.0,Hobsons Bay,Western Metropolitan,6380.0
3,t,SP,8.0,3.0,2.0,1.0,233.0,194.0,2002.0,Hobsons Bay,Western Metropolitan,6380.0
2,h,SA,8.0,2.0,2.0,1.0,193.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
2,u,SP,8.0,2.0,1.0,1.0,0.0,49.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,S,8.0,3.0,1.0,2.0,189.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
2,h,S,8.0,2.0,1.0,1.0,265.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,S,8.0,3.0,1.0,2.0,470.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
4,h,S,8.0,4.0,2.0,2.0,344.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,S,8.0,3.0,1.0,1.0,477.0,124.0,1930.0,Hobsons Bay,Western Metropolitan,6380.0
4,h,S,8.0,4.0,2.0,2.0,648.0,285.0,2011.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,PI,8.0,3.0,2.0,2.0,289.0,158.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,S,8.0,3.0,2.0,1.0,185.0,139.0,1900.0,Hobsons Bay,Western Metropolitan,6380.0
4,t,SP,8.0,4.0,1.0,2.0,0.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
2,u,S,8.0,2.0,1.0,1.0,0.0,61.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
2,u,SP,8.0,2.0,1.0,1.0,0.0,60.0,1980.0,Hobsons Bay,Western Metropolitan,6380.0
3,t,S,8.0,3.0,2.0,1.0,151.0,148.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,S,8.0,3.0,2.0,2.0,204.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,S,8.0,3.0,1.0,0.0,249.0,85.0,1910.0,Hobsons Bay,Western Metropolitan,6380.0
2,u,SP,8.0,2.0,1.0,1.0,0.0,65.0,1980.0,Hobsons Bay,Western Metropolitan,6380.0
2,h,SP,8.0,2.0,1.0,0.0,297.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
2,h,S,8.0,2.0,1.0,2.0,183.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
4,h,S,8.0,4.0,2.0,2.0,265.0,197.0,2010.0,Hobsons Bay,Western Metropolitan,6380.0
2,h,S,8.0,2.0,1.0,1.0,307.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,SP,8.0,3.0,2.0,1.0,189.0,124.0,1977.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,S,8.0,3.0,2.0,1.0,506.0,139.0,1910.0,Hobsons Bay,Western Metropolitan,6380.0
4,h,PI,8.0,4.0,2.0,2.0,369.0,250.0,1980.0,Hobsons Bay,Western Metropolitan,6380.0
4,h,S,8.0,4.0,1.0,3.0,765.0,257.0,1880.0,Hobsons Bay,Western Metropolitan,6380.0
4,h,S,8.0,4.0,2.0,0.0,199.0,242.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
3,h,SP,8.0,3.0,2.0,1.0,260.0,170.0,2016.0,Hobsons Bay,Western Metropolitan,6380.0
4,h,S,8.0,4.0,3.0,3.0,500.0,278.0,2005.0,Hobsons Bay,Western Metropolitan,6380.0
1,u,S,8.0,1.0,1.0,1.0,0.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
2,t,VB,8.9,2.0,1.0,1.0,53.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,802.0
2,u,SP,8.9,2.0,1.0,1.0,0.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,802.0
5,h,SP,8.9,5.0,2.0,5.0,680.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,802.0
1,u,S,8.9,1.0,1.0,1.0,0.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,802.0
2,u,SP,8.9,2.0,1.0,1.0,0.0,124.0,1979.0,Hobsons Bay,Western Metropolitan,802.0
4,h,SP,8.9,4.0,1.0,3.0,468.0,139.0,1970.0,Hobsons Bay,Western Metropolitan,802.0
2,u,PI,8.9,2.0,1.0,1.0,0.0,64.0,1960.0,Hobsons Bay,Western Metropolitan,802.0
4,h,SP,8.9,4.0,3.0,4.0,672.0,297.0,1970.0,Hobsons Bay,Western Metropolitan,802.0
2,u,S,8.9,2.0,1.0,1.0,0.0,61.0,1970.0,Hobsons Bay,Western Metropolitan,802.0
3,h,SP,8.9,3.0,1.0,1.0,311.0,126.0,1920.0,Hobsons Bay,Western Metropolitan,802.0
2,u,VB,5.1,2.0,2.0,1.0,0.0,78.0,2012.0,Port Phillip,Southern Metropolitan,4380.0
3,h,VB,5.1,3.0,1.0,2.0,361.0,124.0,1970.0,Stonnington,Southern Metropolitan,4380.0
3,u,S,5.1,3.0,1.0,1.0,0.0,124.0,1970.0,Stonnington,Southern Metropolitan,4380.0
3,h,S,5.1,3.0,1.0,4.0,440.0,144.0,1895.0,Stonnington,Southern Metropolitan,4380.0
2,h,S,5.1,2.0,1.0,2.0,118.0,124.0,1993.0,Stonnington,Southern Metropolitan,4380.0
4,h,PI,5.1,4.0,2.0,1.0,321.0,124.0,1970.0,Stonnington,Southern Metropolitan,4380.0
2,u,S,5.1,2.0,1.0,1.0,598.0,75.0,1940.0,Stonnington,Southern Metropolitan,4380.0
2,u,S,5.1,2.0,1.0,1.0,1043.0,124.0,1970.0,Stonnington,Southern Metropolitan,4380.0
2,u,S,5.1,2.0,1.0,1.0,0.0,92.0,1930.0,Port Phillip,Southern Metropolitan,4380.0
1,u,VB,5.1,1.0,1.0,1.0,0.0,44.0,1970.0,Port Phillip,Southern Metropolitan,4380.0
2,h,S,5.1,2.0,1.0,0.0,153.0,124.0,1970.0,Stonnington,Southern Metropolitan,4380.0
3,h,S,5.1,3.0,2.0,1.0,138.0,147.0,2000.0,Stonnington,Southern Metropolitan,4380.0
3,h,S,5.1,3.0,1.0,2.0,317.0,112.0,1900.0,Port Phillip,Southern Metropolitan,4380.0
1,u,S,5.1,1.0,1.0,1.0,0.0,124.0,1970.0,Stonnington,Southern Metropolitan,4380.0
1,u,S,5.1,1.0,1.0,1.0,0.0,124.0,1970.0,Stonnington,Southern Metropolitan,4380.0
1,u,S,5.1,1.0,1.0,1.0,0.0,46.0,1974.0,Stonnington,Southern Metropolitan,4380.0
2,u,PI,5.1,2.0,1.0,1.0,1057.0,124.0,1970.0,Stonnington,Southern Metropolitan,4380.0
1,u,VB,5.1,1.0,1.0,1.0,0.0,124.0,2010.0,Port Phillip,Southern Metropolitan,4380.0
2,u,PI,5.1,2.0,1.0,1.0,0.0,124.0,1970.0,Stonnington,Southern Metropolitan,4380.0
2,u,S,5.1,2.0,2.0,1.0,0.0,124.0,1970.0,Port Phillip,Southern Metropolitan,4380.0
1,u,PI,5.1,1.0,1.0,1.0,0.0,51.0,2005.0,Port Phillip,Southern Metropolitan,4380.0
2,u,VB,5.1,2.0,1.0,1.0,0.0,71.0,1970.0,Port Phillip,Southern Metropolitan,4380.0
2,h,PI,5.1,2.0,2.0,2.0,521.0,122.0,2000.0,Stonnington,Southern Metropolitan,4380.0
4,h,S,5.1,4.0,1.0,1.0,230.0,124.0,1970.0,Stonnington,Southern Metropolitan,4380.0
2,u,S,5.1,2.0,1.0,1.0,0.0,83.0,1970.0,Port Phillip,Southern Metropolitan,4380.0
2,h,S,5.1,2.0,1.0,2.0,0.0,96.0,1928.0,Stonnington,Southern Metropolitan,4380.0
3,u,S,5.1,3.0,2.0,2.0,0.0,112.0,2000.0,Stonnington,Southern Metropolitan,4380.0
2,u,SP,5.1,2.0,2.0,1.0,0.0,111.0,2007.0,Port Phillip,Southern Metropolitan,4380.0
1,u,VB,5.1,1.0,1.0,1.0,705.0,124.0,1970.0,Stonnington,Southern Metropolitan,4380.0
1,u,VB,5.1,1.0,1.0,1.0,706.0,124.0,1970.0,Port Phillip,Southern Metropolitan,4380.0
2,u,S,5.1,2.0,1.0,1.0,0.0,124.0,1963.0,Port Phillip,Southern Metropolitan,4380.0
2,u,SP,5.1,2.0,1.0,1.0,1452.0,96.0,1970.0,Stonnington,Southern Metropolitan,4380.0
2,h,PI,5.1,2.0,1.0,0.0,140.0,124.0,1970.0,Port Phillip,Southern Metropolitan,4380.0
2,u,S,5.1,2.0,1.0,1.0,0.0,124.0,1970.0,Port Phillip,Southern Metropolitan,4380.0
3,h,S,5.1,3.0,2.0,1.0,322.0,124.0,1970.0,Stonnington,Southern Metropolitan,4380.0
2,h,S,5.1,2.0,1.0,2.0,181.0,124.0,1970.0,Stonnington,Southern Metropolitan,4380.0
2,u,VB,5.1,2.0,1.0,1.0,0.0,124.0,2014.0,Port Phillip,Southern Metropolitan,4380.0
3,h,S,5.1,3.0,1.0,1.0,116.0,124.0,1970.0,Stonnington,Southern Metropolitan,4380.0
3,h,S,5.1,3.0,1.0,0.0,365.0,124.0,1970.0,Port Phillip,Southern Metropolitan,4380.0
2,u,S,5.1,2.0,1.0,1.0,0.0,124.0,1970.0,Stonnington,Southern Metropolitan,4380.0
2,u,PI,5.1,2.0,1.0,1.0,0.0,124.0,1990.0,Port Phillip,Southern Metropolitan,4380.0
2,u,S,5.1,2.0,1.0,1.0,0.0,66.0,1985.0,Port Phillip,Southern Metropolitan,4380.0
2,h,S,5.1,2.0,1.0,1.0,157.0,101.0,1900.0,Port Phillip,Southern Metropolitan,4380.0
3,h,S,5.1,3.0,3.0,1.0,143.0,89.0,1890.0,Stonnington,Southern Metropolitan,4380.0
4,h,S,15.0,4.0,1.0,1.0,530.0,124.0,1970.0,Banyule,Northern Metropolitan,1369.0
4,h,S,15.0,4.0,3.0,1.0,531.0,237.0,1990.0,Banyule,Northern Metropolitan,1369.0
3,h,S,15.0,3.0,2.0,2.0,568.0,173.0,1975.0,Banyule,Northern Metropolitan,1369.0
3,h,S,15.0,3.0,2.0,1.0,536.0,154.0,1975.0,Banyule,Northern Metropolitan,1369.0
3,h,S,15.0,3.0,2.0,2.0,586.0,140.0,1970.0,Banyule,Northern Metropolitan,1369.0
3,h,S,15.0,3.0,1.0,1.0,614.0,117.0,1978.0,Banyule,Northern Metropolitan,1369.0
4,h,S,15.0,4.0,2.0,2.0,551.0,150.0,1997.0,Banyule,Northern Metropolitan,1369.0
4,h,S,15.0,4.0,2.0,2.0,761.0,124.0,1970.0,Banyule,Northern Metropolitan,1369.0
3,h,S,15.0,3.0,1.0,1.0,706.0,129.0,1970.0,Banyule,Northern Metropolitan,1369.0
4,h,S,15.0,4.0,2.0,1.0,592.0,124.0,1970.0,Banyule,Northern Metropolitan,1369.0
3,h,S,15.0,3.0,2.0,2.0,566.0,156.0,1991.0,Banyule,Northern Metropolitan,1369.0
3,h,S,15.0,3.0,1.0,1.0,616.0,115.0,1960.0,Banyule,Northern Metropolitan,1369.0
3,h,S,15.0,4.0,2.0,4.0,535.0,124.0,1970.0,Banyule,Northern Metropolitan,1369.0
3,h,S,15.0,3.0,2.0,2.0,555.0,124.0,1978.0,Banyule,Northern Metropolitan,1369.0
3,h,S,15.0,3.0,2.0,2.0,587.0,232.0,1994.0,Banyule,Northern Metropolitan,1369.0
3,h,S,15.0,3.0,2.0,2.0,660.0,124.0,1970.0,Banyule,Northern Metropolitan,1369.0
3,h,S,15.0,3.0,1.0,1.0,687.0,122.0,1978.0,Banyule,Northern Metropolitan,1369.0
3,h,S,7.0,3.0,2.0,1.0,448.0,147.0,1940.0,Maribyrnong,Western Metropolitan,6543.0
2,h,SP,7.0,3.0,1.0,2.0,471.0,103.0,1950.0,Maribyrnong,Western Metropolitan,6543.0
2,h,SP,7.0,2.0,1.0,1.0,134.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,3.0,1.0,0.0,191.0,105.0,1910.0,Maribyrnong,Western Metropolitan,6543.0
4,h,S,7.0,4.0,2.0,2.0,427.0,233.0,2010.0,Maribyrnong,Western Metropolitan,6543.0
3,h,VB,7.0,3.0,1.0,2.0,323.0,139.0,1960.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,3.0,2.0,2.0,428.0,100.0,1965.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,3.0,2.0,2.0,213.0,120.0,2004.0,Maribyrnong,Western Metropolitan,6543.0
2,t,VB,7.0,2.0,1.0,1.0,0.0,2.0,1980.0,Maribyrnong,Western Metropolitan,6543.0
3,h,SP,7.0,2.0,1.0,1.0,138.0,82.0,1890.0,Maribyrnong,Western Metropolitan,6543.0
2,h,S,7.0,2.0,1.0,0.0,166.0,124.0,1920.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,3.0,1.0,1.0,503.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
4,h,SP,7.0,4.0,2.0,2.0,244.0,206.0,2011.0,Maribyrnong,Western Metropolitan,6543.0
3,t,PI,7.0,3.0,2.0,2.0,152.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
2,h,S,7.0,2.0,2.0,1.0,159.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
2,h,VB,7.0,2.0,1.0,1.0,220.0,105.0,1910.0,Maribyrnong,Western Metropolitan,6543.0
2,h,S,7.0,2.0,1.0,0.0,164.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,3.0,2.0,2.0,473.0,171.0,1920.0,Maribyrnong,Western Metropolitan,6543.0
3,h,VB,7.0,3.0,2.0,0.0,214.0,129.0,1910.0,Maribyrnong,Western Metropolitan,6543.0
2,u,S,7.0,2.0,1.0,1.0,1555.0,92.0,2013.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,3.0,1.0,1.0,442.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,3.0,3.0,2.0,197.0,109.0,2013.0,Maribyrnong,Western Metropolitan,6543.0
2,h,SP,7.0,2.0,1.0,1.0,188.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
2,h,S,7.0,2.0,1.0,1.0,261.0,100.0,1880.0,Maribyrnong,Western Metropolitan,6543.0
3,h,VB,7.0,3.0,1.0,1.0,477.0,120.0,1960.0,Maribyrnong,Western Metropolitan,6543.0
4,h,S,7.0,2.0,1.0,0.0,165.0,93.0,1900.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,2.0,2.0,1.0,462.0,132.0,1960.0,Maribyrnong,Western Metropolitan,6543.0
2,u,PI,7.0,2.0,0.0,0.0,0.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
4,h,SP,7.0,4.0,2.0,1.0,319.0,171.0,1915.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,3.0,2.0,2.0,230.0,124.0,1900.0,Maribyrnong,Western Metropolitan,6543.0
5,h,S,7.0,5.0,2.0,2.0,644.0,172.0,1890.0,Maribyrnong,Western Metropolitan,6543.0
2,h,PI,7.0,2.0,1.0,1.0,148.0,79.0,2003.0,Maribyrnong,Western Metropolitan,6543.0
4,h,S,7.0,4.0,1.0,3.0,766.0,167.0,1968.0,Maribyrnong,Western Metropolitan,6543.0
4,h,S,7.0,4.0,2.0,2.0,640.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
2,u,VB,7.0,2.0,1.0,1.0,0.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,3.0,1.0,4.0,902.0,129.0,1920.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,3.0,1.0,2.0,289.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
1,u,SP,7.0,1.0,1.0,2.0,0.0,83.0,2004.0,Maribyrnong,Western Metropolitan,6543.0
2,u,PI,7.0,2.0,1.0,1.0,0.0,65.0,1960.0,Maribyrnong,Western Metropolitan,6543.0
3,t,S,7.0,2.0,2.0,0.0,352.0,152.0,2016.0,Maribyrnong,Western Metropolitan,6543.0
3,h,SP,7.0,3.0,1.0,2.0,270.0,124.0,1920.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,3.0,1.0,2.0,442.0,124.0,1940.0,Maribyrnong,Western Metropolitan,6543.0
1,h,PI,7.0,1.0,1.0,2.0,0.0,83.0,2004.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,3.0,1.0,1.0,444.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
2,u,SP,7.0,2.0,1.0,1.0,0.0,72.0,1950.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,3.0,1.0,1.0,464.0,120.0,1960.0,Maribyrnong,Western Metropolitan,6543.0
3,h,PI,7.0,3.0,3.0,1.0,217.0,124.0,2016.0,Maribyrnong,Western Metropolitan,6543.0
2,h,SP,7.0,2.0,0.0,0.0,94.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,3.0,1.0,3.0,670.0,116.0,1940.0,Maribyrnong,Western Metropolitan,6543.0
3,t,VB,7.0,3.0,3.0,1.0,0.0,141.0,2014.0,Maribyrnong,Western Metropolitan,6543.0
4,h,PI,7.0,4.0,1.0,2.0,360.0,124.0,1910.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,2.0,1.0,1.0,446.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
1,u,S,7.0,1.0,1.0,1.0,0.0,47.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
3,h,SP,7.0,3.0,1.0,2.0,240.0,84.0,1880.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,3.0,1.0,1.0,202.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
2,h,S,7.0,2.0,1.0,3.0,539.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
2,h,S,7.0,3.0,1.0,1.0,472.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
4,h,S,7.0,4.0,2.0,2.0,417.0,157.0,1900.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,3.0,1.0,1.0,438.0,115.0,1960.0,Maribyrnong,Western Metropolitan,6543.0
3,h,VB,7.0,4.0,1.0,1.0,0.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
1,u,S,7.0,1.0,1.0,1.0,0.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
4,h,S,7.0,4.0,2.0,2.0,482.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
3,h,PI,7.0,3.0,1.0,1.0,248.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
3,h,VB,7.0,3.0,2.0,1.0,249.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
4,h,VB,7.0,4.0,2.0,0.0,297.0,175.0,1900.0,Maribyrnong,Western Metropolitan,6543.0
3,h,SP,7.0,3.0,1.0,1.0,189.0,87.0,1930.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,2.0,1.0,2.0,341.0,132.0,1950.0,Maribyrnong,Western Metropolitan,6543.0
4,h,S,7.0,4.0,1.0,1.0,306.0,133.0,1910.0,Maribyrnong,Western Metropolitan,6543.0
2,h,S,7.0,2.0,2.0,2.0,168.0,121.0,2000.0,Maribyrnong,Western Metropolitan,6543.0
5,h,S,7.0,2.0,3.0,4.0,446.0,244.0,1950.0,Maribyrnong,Western Metropolitan,6543.0
4,h,S,7.0,4.0,1.0,1.0,288.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,2.0,1.0,1.0,325.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
4,h,S,7.0,4.0,1.0,3.0,411.0,96.0,1910.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,3.0,1.0,1.0,195.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,3.0,2.0,2.0,206.0,173.0,2006.0,Maribyrnong,Western Metropolitan,6543.0
3,h,SP,7.0,3.0,1.0,1.0,448.0,104.0,1940.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,3.0,1.0,5.0,558.0,128.0,1940.0,Maribyrnong,Western Metropolitan,6543.0
2,h,S,7.0,2.0,1.0,0.0,128.0,80.0,1920.0,Maribyrnong,Western Metropolitan,6543.0
2,h,S,7.0,2.0,1.0,3.0,486.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
4,h,S,7.0,4.0,2.0,2.0,431.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
2,h,S,7.0,2.0,1.0,0.0,261.0,124.0,1970.0,Maribyrnong,Western Metropolitan,6543.0
3,h,S,7.0,3.0,2.0,2.0,542.0,211.0,2016.0,Maribyrnong,Western Metropolitan,6543.0
