Rooms,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Propertycount,Type,Method,CouncilArea,Regionname
4,7.5,4.0,2.0,2.0,556.0,220.0,1900.0,6482.0,0,1,2,5
2,7.5,2.0,1.0,2.0,326.0,113.0,1940.0,6482.0,0,1,2,5
2,7.5,2.0,1.0,1.0,1153.0,69.0,1970.0,6482.0,2,3,2,5
6,7.5,6.0,2.0,0.0,350.0,198.0,1900.0,6482.0,0,1,2,5
1,7.5,1.0,1.0,1.0,2276.0,58.0,1950.0,6482.0,2,1,2,5
3,7.5,3.0,1.0,2.0,783.0,124.0,1970.0,6482.0,0,1,2,5
2,7.5,2.0,1.0,1.0,0.0,78.0,1965.0,6482.0,2,1,2,5
2,7.5,2.0,1.0,1.0,3084.0,124.0,1970.0,6482.0,2,4,2,5
2,7.5,2.0,1.0,1.0,0.0,124.0,1970.0,6482.0,2,1,2,5
3,7.5,3.0,1.0,1.0,354.0,115.0,1900.0,6482.0,0,1,2,5
1,7.5,1.0,1.0,0.0,917.0,44.0,1970.0,6482.0,2,0,2,5
5,7.5,3.0,3.0,3.0,0.0,124.0,1970.0,6482.0,0,4,2,5
3,7.5,3.0,2.0,1.0,255.0,115.0,1890.0,6482.0,0,3,2,5
2,7.5,2.0,1.0,3.0,166.0,124.0,1970.0,6482.0,2,1,2,5
2,7.5,2.0,1.0,2.0,206.0,124.0,1970.0,6482.0,0,1,2,5
4,7.5,4.0,2.0,1.0,588.0,124.0,1970.0,6482.0,0,0,2,5
3,7.5,3.0,1.0,1.0,211.0,120.0,1990.0,6482.0,0,4,2,5
2,10.6,2.0,1.0,1.0,132.0,69.0,1972.0,2890.0,2,1,0,0
3,10.6,3.0,1.0,1.0,215.0,124.0,1985.0,2890.0,2,1,0,0
3,10.6,3.0,1.0,1.0,858.0,136.0,1960.0,2890.0,0,1,0,0
3,10.6,2.0,1.0,2.0,235.0,123.0,1990.0,2890.0,1,0,0,0
2,10.6,2.0,2.0,1.0,0.0,124.0,2012.0,2890.0,2,0,0,0
2,10.6,2.0,1.0,1.0,182.0,110.0,1973.0,2890.0,1,1,0,0
2,10.6,2.0,1.0,1.0,158.0,124.0,1970.0,2890.0,2,1,0,0
3,10.6,3.0,1.0,2.0,1547.0,124.0,1970.0,2890.0,0,1,0,0
2,10.6,2.0,1.0,1.0,187.0,89.0,1980.0,2890.0,0,0,0,0
2,10.6,2.0,1.0,2.0,4497.0,124.0,1970.0,2890.0,2,1,0,0
3,10.6,3.0,1.0,2.0,600.0,190.0,1950.0,2890.0,0,1,0,0
2,10.6,2.0,1.0,2.0,153.0,97.0,1972.0,2890.0,2,0,0,0
3,10.6,3.0,1.0,2.0,577.0,140.0,1955.0,2890.0,0,4,0,0
4,10.6,4.0,4.0,2.0,642.0,124.0,1950.0,2890.0,0,1,0,0
3,10.6,3.0,2.0,1.0,422.0,124.0,1970.0,2890.0,0,1,0,0
2,10.6,2.0,1.0,1.0,88.0,124.0,1970.0,2890.0,1,3,0,0
3,10.6,3.0,2.0,2.0,4497.0,124.0,1970.0,2890.0,2,4,0,0
5,10.6,5.0,2.0,2.0,580.0,222.0,1940.0,2890.0,0,1,0,0
3,10.6,3.0,2.0,2.0,255.0,124.0,1970.0,2890.0,1,1,0,0
4,10.6,4.0,1.0,1.0,570.0,124.0,1970.0,2890.0,0,1,0,0
2,10.6,2.0,1.0,2.0,145.0,124.0,1970.0,2890.0,1,1,0,0
3,10.6,3.0,2.0,2.0,175.0,3.0,1970.0,2890.0,0,0,0,0
3,10.6,3.0,1.0,1.0,662.0,159.0,1950.0,2890.0,0,1,0,0
3,10.6,3.0,2.0,2.0,285.0,124.0,2010.0,2890.0,0,4,0,0
4,10.6,4.0,2.0,2.0,1180.0,124.0,1970.0,2890.0,2,1,0,0
3,10.6,3.0,1.0,2.0,674.0,124.0,1970.0,2890.0,0,1,0,0
4,10.6,4.0,2.0,2.0,635.0,124.0,1970.0,2890.0,0,1,0,0
2,10.6,2.0,1.0,1.0,110.0,88.0,2010.0,2890.0,1,3,0,0
3,10.6,3.0,1.0,1.0,639.0,115.0,1965.0,2890.0,0,1,0,0
3,10.6,3.0,1.0,1.0,827.0,109.0,1952.0,2890.0,0,1,0,0
2,10.6,2.0,1.0,2.0,247.0,68.0,1974.0,2890.0,2,1,0,0
3,10.6,5.0,3.0,2.0,649.0,357.0,2017.0,2890.0,0,1,0,0
3,10.6,4.0,1.0,4.0,836.0,124.0,1905.0,2890.0,0,0,0,0
3,10.6,3.0,1.0,2.0,0.0,125.0,1950.0,2890.0,0,4,0,0
5,9.0,5.0,4.0,2.0,2064.0,405.0,1951.0,1554.0,0,3,0,0
3,9.0,3.0,1.0,1.0,624.0,117.0,1950.0,1554.0,0,1,0,0
2,9.0,2.0,1.0,1.0,1473.0,65.0,1960.0,1554.0,2,4,0,0
3,9.0,3.0,2.0,2.0,1232.0,124.0,1970.0,1554.0,0,1,0,0
4,9.0,4.0,3.0,3.0,948.0,249.0,1960.0,1554.0,0,1,0,0
4,9.0,4.0,2.0,2.0,830.0,315.0,1950.0,1554.0,0,1,0,0
3,9.0,3.0,2.0,2.0,356.0,124.0,1998.0,1554.0,2,1,0,0
4,9.0,4.0,2.0,2.0,1004.0,247.0,1935.0,1554.0,0,1,0,0
2,9.0,2.0,1.0,1.0,0.0,124.0,1970.0,1554.0,2,1,0,0
3,9.0,3.0,1.0,1.0,1073.0,124.0,1947.0,1554.0,0,1,0,0
4,9.0,4.0,3.0,2.0,583.0,318.0,1975.0,1554.0,0,0,0,0
5,9.0,4.0,3.0,3.0,826.0,250.0,1955.0,1554.0,0,1,0,0
3,9.0,3.0,2.0,1.0,180.0,165.0,2012.0,1554.0,1,4,0,0
1,9.0,1.0,1.0,1.0,0.0,124.0,1960.0,1554.0,2,1,0,0
3,14.5,3.0,1.0,0.0,610.0,121.0,1955.0,851.0,0,1,11,2
3,14.5,3.0,1.0,2.0,600.0,110.0,1950.0,851.0,0,0,11,2
2,14.5,2.0,1.0,1.0,197.0,124.0,1970.0,851.0,2,0,11,2
3,14.5,3.0,1.0,2.0,650.0,90.0,1975.0,851.0,0,1,11,2
3,14.5,3.0,1.0,2.0,600.0,124.0,1970.0,851.0,0,1,11,2
3,14.5,3.0,1.0,2.0,647.0,173.0,1960.0,851.0,0,1,11,2
3,14.5,3.0,1.0,1.0,601.0,92.0,1960.0,851.0,0,0,11,2
3,14.5,3.0,1.0,3.0,624.0,93.0,1966.0,851.0,0,1,11,2
3,14.5,3.0,1.0,2.0,598.0,92.0,1965.0,851.0,0,1,11,2
2,14.5,2.0,1.0,2.0,729.0,88.0,1960.0,851.0,0,1,11,2
3,14.5,3.0,1.0,1.0,607.0,124.0,1970.0,851.0,0,1,11,2
3,12.4,3.0,2.0,1.0,218.0,110.0,2004.0,1414.0,2,0,6,2
3,12.4,2.0,1.0,1.0,907.0,165.0,1960.0,1414.0,0,1,6,2
5,12.4,5.0,2.0,2.0,544.0,124.0,2000.0,1414.0,0,3,6,2
2,12.4,2.0,1.0,0.0,640.0,124.0,1970.0,1414.0,0,1,6,2
4,12.4,4.0,1.0,1.0,465.0,120.0,1970.0,1414.0,0,1,6,2
2,12.4,2.0,1.0,1.0,128.0,124.0,1970.0,1414.0,2,1,6,2
3,12.4,3.0,1.0,2.0,556.0,124.0,1970.0,1414.0,0,1,6,2
3,12.4,3.0,2.0,1.0,468.0,153.0,1970.0,1414.0,0,1,6,2
2,12.4,2.0,1.0,1.0,770.0,124.0,1950.0,1414.0,0,1,6,2
2,7.8,2.0,2.0,1.0,180.0,179.0,2011.0,1808.0,0,3,16,6
3,7.8,2.0,2.0,2.0,269.0,123.0,1915.0,1808.0,0,1,16,6
3,7.8,2.0,1.0,1.0,259.0,105.0,1940.0,1808.0,0,1,16,6
3,7.8,3.0,2.0,2.0,275.0,145.0,1920.0,1808.0,0,3,16,6
2,7.8,2.0,1.0,1.0,224.0,89.0,1915.0,1808.0,0,1,16,6
1,7.8,1.0,1.0,1.0,370.0,124.0,1970.0,1808.0,0,1,16,6
3,7.8,3.0,1.0,1.0,350.0,114.0,1950.0,1808.0,0,0,16,6
2,7.8,2.0,2.0,0.0,84.0,130.0,1900.0,1808.0,0,1,16,6
1,7.8,1.0,1.0,0.0,272.0,107.0,1970.0,1808.0,0,0,16,6
2,7.8,2.0,1.0,1.0,117.0,74.0,2008.0,1808.0,2,1,16,6
2,7.8,2.0,1.0,1.0,220.0,219.0,1890.0,1808.0,0,3,16,6
3,7.8,3.0,1.0,1.0,325.0,124.0,1970.0,1808.0,0,1,16,6
1,7.8,1.0,1.0,1.0,0.0,36.0,1970.0,1808.0,2,1,16,6
3,7.8,3.0,2.0,0.0,272.0,132.0,1915.0,1808.0,0,1,16,6
4,7.8,4.0,2.0,1.0,276.0,4.0,1948.0,1808.0,0,1,16,6
2,7.8,2.0,1.0,1.0,0.0,124.0,1970.0,1808.0,2,4,16,6
4,7.8,4.0,2.0,1.0,274.0,172.0,1910.0,1808.0,0,3,16,6
3,7.8,3.0,1.0,1.0,275.0,100.0,1920.0,1808.0,0,3,16,6
4,7.8,3.0,2.0,1.0,343.0,109.0,1920.0,1808.0,0,1,16,6
1,7.8,1.0,1.0,1.0,0.0,38.0,1960.0,1808.0,2,4,16,6
4,12.1,4.0,3.0,2.0,286.0,160.0,1990.0,4442.0,1,3,8,5
4,12.1,4.0,2.0,1.0,650.0,124.0,1935.0,4442.0,0,1,8,5
3,12.1,3.0,1.0,2.0,701.0,124.0,1970.0,4442.0,0,1,8,5
3,12.1,3.0,2.0,2.0,302.0,172.0,2000.0,4442.0,1,1,8,5
3,12.1,1.0,2.0,2.0,242.0,124.0,2005.0,4442.0,1,1,8,5
3,12.1,2.0,1.0,1.0,274.0,107.0,1925.0,4442.0,0,0,8,5
2,12.1,2.0,1.0,1.0,129.0,124.0,1970.0,4442.0,1,1,8,5
2,12.1,2.0,1.0,1.0,161.0,89.0,1980.0,4442.0,2,1,8,5
3,12.1,3.0,2.0,1.0,277.0,109.0,1975.0,4442.0,2,1,8,5
3,12.1,3.0,1.0,2.0,595.0,130.0,1957.0,4442.0,0,0,8,5
2,12.1,2.0,1.0,2.0,275.0,94.0,1975.0,4442.0,2,1,8,5
2,12.1,2.0,1.0,1.0,0.0,86.0,1970.0,4442.0,2,1,8,5
3,12.1,3.0,1.0,2.0,618.0,163.0,1960.0,4442.0,0,0,8,5
2,12.1,2.0,1.0,1.0,697.0,124.0,1970.0,4442.0,0,1,8,5
3,12.1,3.0,2.0,2.0,834.0,168.0,1954.0,4442.0,0,1,8,5
2,12.1,2.0,2.0,2.0,5289.0,72.0,2013.0,4442.0,2,3,8,5
3,12.1,3.0,1.0,6.0,612.0,124.0,1970.0,4442.0,0,1,8,5
3,12.1,3.0,2.0,2.0,0.0,124.0,2009.0,4442.0,1,1,8,5
3,12.1,3.0,1.0,1.0,700.0,124.0,1970.0,4442.0,0,1,8,5
4,12.1,4.0,2.0,2.0,660.0,167.0,1920.0,4442.0,0,1,8,5
1,12.1,1.0,1.0,1.0,0.0,124.0,1970.0,4442.0,2,1,8,5
2,12.1,2.0,1.0,2.0,313.0,124.0,1970.0,4442.0,0,1,8,5
1,12.1,1.0,1.0,1.0,0.0,124.0,1970.0,4442.0,2,1,8,5
2,12.1,2.0,1.0,1.0,0.0,124.0,1970.0,4442.0,0,1,8,5
1,12.1,1.0,1.0,1.0,0.0,37.0,1966.0,4442.0,2,1,8,5
3,12.1,3.0,2.0,2.0,627.0,124.0,1970.0,4442.0,0,1,8,5
3,12.1,3.0,2.0,2.0,0.0,124.0,2013.0,4442.0,1,3,8,5
5,12.1,5.0,2.0,2.0,683.0,223.0,1960.0,4442.0,0,0,8,5
3,12.1,3.0,1.0,1.0,181.0,104.0,1975.0,4442.0,2,3,8,5
2,12.1,2.0,2.0,2.0,1318.0,124.0,2008.0,4442.0,1,1,8,5
2,12.1,2.0,2.0,1.0,293.0,125.0,2004.0,4442.0,0,1,8,5
2,12.1,2.0,2.0,1.0,5289.0,70.0,2013.0,4442.0,2,4,8,5
4,12.1,3.0,2.0,1.0,690.0,124.0,1970.0,4442.0,0,1,8,5
4,12.1,4.0,2.0,2.0,557.0,178.0,1955.0,4442.0,0,4,8,5
2,12.1,2.0,1.0,2.0,0.0,124.0,1991.0,4442.0,0,1,8,5
2,12.1,4.0,1.0,1.0,102.0,92.0,1960.0,4442.0,2,1,8,5
3,12.1,3.0,1.0,1.0,554.0,124.0,1970.0,4442.0,0,1,8,5
3,12.1,3.0,2.0,2.0,506.0,169.0,1950.0,4442.0,0,4,8,5
1,12.1,1.0,1.0,1.0,0.0,44.0,1970.0,4442.0,2,1,8,5
4,12.1,4.0,3.0,2.0,297.0,124.0,1970.0,4442.0,1,0,8,5
3,12.1,3.0,2.0,2.0,553.0,138.0,1960.0,4442.0,0,1,8,5
3,12.1,3.0,1.0,2.0,735.0,124.0,1970.0,4442.0,0,1,8,5
4,12.1,4.0,2.0,2.0,990.0,267.0,2003.0,4442.0,0,0,8,5
2,12.1,2.0,1.0,1.0,0.0,124.0,1970.0,4442.0,2,0,8,5
4,12.1,3.0,1.0,1.0,560.0,124.0,1970.0,4442.0,0,1,8,5
2,12.1,2.0,1.0,1.0,186.0,110.0,1980.0,4442.0,1,1,8,5
3,12.1,3.0,1.0,1.0,345.0,124.0,1940.0,4442.0,0,1,8,5
3,11.8,3.0,2.0,2.0,650.0,150.0,1950.0,3578.0,0,3,8,5
4,11.8,4.0,1.0,2.0,903.0,235.0,1985.0,3578.0,0,0,8,5
4,11.8,4.0,2.0,2.0,705.0,226.0,1922.0,3578.0,0,1,8,5
2,11.8,2.0,1.0,1.0,719.0,124.0,1970.0,3578.0,0,1,8,5
1,11.8,1.0,1.0,1.0,0.0,36.0,1960.0,3578.0,2,4,8,5
1,11.8,1.0,1.0,1.0,0.0,124.0,1970.0,3578.0,2,4,8,5
3,11.8,3.0,1.0,1.0,703.0,124.0,1970.0,3578.0,0,1,8,5
2,11.8,2.0,1.0,1.0,250.0,124.0,1970.0,3578.0,0,1,8,5
4,11.8,3.0,1.0,1.0,805.0,542.7379831704303,1925.0,3578.0,0,1,8,5
3,11.8,3.0,2.0,2.0,378.0,124.0,1924.0,3578.0,0,1,8,5
4,11.8,4.0,2.0,1.0,678.0,162.0,1920.0,3578.0,0,1,8,5
3,11.8,3.0,1.0,1.0,265.0,91.0,1990.0,3578.0,2,1,8,5
4,11.8,4.0,2.0,2.0,702.0,124.0,1929.0,3578.0,0,1,8,5
2,11.8,2.0,1.0,1.0,516.0,124.0,1970.0,3578.0,0,1,8,5
2,11.8,3.0,1.0,1.0,690.0,124.0,1930.0,3578.0,0,0,8,5
3,11.8,3.0,2.0,2.0,667.0,142.0,1950.0,3578.0,0,1,8,5
2,11.8,1.0,1.0,1.0,0.0,124.0,1970.0,3578.0,2,1,8,5
5,11.8,3.0,3.0,4.0,464.0,124.0,1970.0,3578.0,0,1,8,5
3,11.8,3.0,2.0,2.0,326.0,188.0,2000.0,3578.0,1,1,8,5
2,11.8,2.0,1.0,1.0,0.0,124.0,1970.0,3578.0,2,1,8,5
1,11.8,1.0,1.0,1.0,0.0,124.0,1975.0,3578.0,2,0,8,5
3,11.8,3.0,2.0,3.0,0.0,93.0,1970.0,3578.0,2,1,8,5
2,11.8,2.0,1.0,1.0,210.0,90.0,1996.0,3578.0,0,1,8,5
3,11.8,3.0,1.0,1.0,551.0,156.0,1940.0,3578.0,0,1,8,5
2,11.8,2.0,1.0,1.0,0.0,124.0,2002.0,3578.0,0,1,8,5
2,11.8,2.0,1.0,2.0,300.0,124.0,1970.0,3578.0,0,1,8,5
3,11.8,3.0,2.0,2.0,379.0,124.0,1970.0,3578.0,2,3,8,5
4,11.8,4.0,3.0,1.0,718.0,189.0,1939.0,3578.0,0,1,8,5
3,11.8,3.0,1.0,2.0,578.0,140.0,1935.0,3578.0,0,1,8,5
4,11.8,4.0,2.0,2.0,691.0,193.0,1935.0,3578.0,0,1,8,5
3,11.8,3.0,2.0,1.0,180.0,92.0,1997.0,3578.0,2,1,8,5
4,11.8,4.0,2.0,2.0,862.0,153.0,1970.0,3578.0,0,4,8,5
1,11.8,1.0,1.0,1.0,0.0,124.0,1970.0,3578.0,2,3,8,5
4,11.8,4.0,2.0,2.0,666.0,158.0,1937.0,3578.0,0,2,8,5
3,11.8,3.0,1.0,1.0,397.0,124.0,1940.0,3578.0,0,0,8,5
1,11.8,1.0,1.0,1.0,0.0,36.0,1970.0,3578.0,2,3,8,5
4,11.8,4.0,2.0,2.0,668.0,124.0,1980.0,3578.0,0,0,8,5
2,11.8,2.0,1.0,1.0,0.0,52.0,2011.0,3578.0,2,1,8,5
3,11.8,3.0,2.0,1.0,238.0,127.0,1998.0,3578.0,2,0,8,5
3,11.8,3.0,2.0,1.0,382.0,137.0,1998.0,3578.0,2,0,8,5
2,11.8,3.0,1.0,2.0,595.0,124.0,1970.0,3578.0,0,1,8,5
3,11.8,3.0,2.0,2.0,0.0,163.0,1980.0,3578.0,0,1,8,5
2,11.8,2.0,1.0,1.0,533.0,124.0,1970.0,3578.0,0,1,8,5
2,11.8,2.0,1.0,1.0,0.0,69.0,1970.0,3578.0,2,0,8,5
1,11.8,1.0,1.0,1.0,0.0,44.0,2010.0,3578.0,2,3,8,5
2,11.8,2.0,1.0,1.0,0.0,65.0,1970.0,3578.0,2,2,8,5
4,11.8,4.0,2.0,2.0,144.0,124.0,2006.0,3578.0,1,1,8,5
3,11.8,3.0,2.0,2.0,692.0,124.0,1970.0,3578.0,0,3,8,5
1,11.8,1.0,1.0,1.0,0.0,124.0,1970.0,3578.0,2,1,8,5
2,11.8,2.0,1.0,2.0,452.0,105.0,1930.0,3578.0,0,1,8,5
2,11.8,2.0,1.0,1.0,94.0,91.0,1970.0,3578.0,2,1,8,5
2,11.8,2.0,1.0,1.0,0.0,92.0,1970.0,3578.0,2,1,8,5
4,11.8,4.0,2.0,2.0,647.0,124.0,1970.0,3578.0,0,1,8,5
2,11.8,2.0,1.0,1.0,0.0,68.0,1970.0,3578.0,2,4,8,5
2,11.8,2.0,1.0,1.0,0.0,124.0,2005.0,3578.0,2,4,8,5
3,8.2,3.0,1.0,1.0,533.0,124.0,1970.0,5058.0,0,1,16,6
6,8.2,6.0,3.0,2.0,554.0,199.0,1940.0,5058.0,0,0,16,6
2,8.2,2.0,1.0,1.0,444.0,98.0,1940.0,5058.0,0,1,16,6
3,8.2,3.0,2.0,2.0,355.0,124.0,1950.0,5058.0,0,1,16,6
3,8.2,3.0,1.0,2.0,601.0,124.0,1970.0,5058.0,0,1,16,6
3,8.2,3.0,1.0,6.0,970.0,124.0,1955.0,5058.0,0,0,16,6
4,8.2,4.0,1.0,1.0,255.0,131.0,1920.0,5058.0,0,0,16,6
4,8.2,4.0,2.0,3.0,390.0,149.0,1950.0,5058.0,0,1,16,6
3,8.2,3.0,1.0,1.0,361.0,124.0,1970.0,5058.0,0,1,16,6
4,8.2,4.0,2.0,2.0,497.0,179.0,1980.0,5058.0,0,1,16,6
6,8.2,4.0,2.0,1.0,0.0,171.0,1970.0,5058.0,2,3,16,6
3,8.2,2.0,1.0,1.0,0.0,56.0,1965.0,5058.0,2,3,16,6
4,8.2,4.0,2.0,2.0,0.0,124.0,1970.0,5058.0,0,0,16,6
2,8.2,2.0,1.0,2.0,0.0,75.0,1970.0,5058.0,0,1,16,6
2,8.2,2.0,1.0,1.0,92.0,124.0,1970.0,5058.0,0,1,16,6
2,8.2,3.0,1.0,1.0,144.0,124.0,1970.0,5058.0,1,1,16,6
2,8.2,2.0,1.0,1.0,80.0,64.0,1980.0,5058.0,0,1,16,6
3,8.2,3.0,1.0,2.0,302.0,125.0,1938.0,5058.0,0,1,16,6
4,8.2,4.0,2.0,1.0,0.0,171.0,1970.0,5058.0,2,3,16,6
3,8.2,3.0,1.0,2.0,347.0,113.0,1925.0,5058.0,0,1,16,6
3,8.2,3.0,1.0,1.0,442.0,123.0,1950.0,5058.0,0,1,16,6
1,8.2,1.0,1.0,1.0,0.0,99.0,1970.0,5058.0,2,1,16,6
3,8.2,3.0,1.0,1.0,412.0,162.0,1980.0,5058.0,0,1,16,6
2,8.2,2.0,1.0,1.0,0.0,124.0,1970.0,5058.0,2,1,16,6
3,8.2,3.0,1.0,3.0,440.0,131.0,1950.0,5058.0,0,1,16,6
3,8.2,3.0,1.0,1.0,353.0,360.0,1925.0,5058.0,0,1,16,6
3,8.2,3.0,1.0,4.0,596.0,124.0,1970.0,5058.0,0,1,16,6
4,8.2,4.0,1.0,3.0,511.0,124.0,1970.0,5058.0,0,2,16,6
3,8.2,3.0,1.0,2.0,255.0,148.0,2001.0,5058.0,1,1,16,6
2,8.2,2.0,1.0,4.0,596.0,124.0,1970.0,5058.0,0,1,16,6
3,8.2,3.0,2.0,3.0,336.0,94.0,1910.0,5058.0,0,3,16,6
2,8.2,2.0,1.0,1.0,148.0,124.0,1970.0,5058.0,1,1,16,6
3,8.2,3.0,1.0,2.0,434.0,124.0,1970.0,5058.0,0,1,16,6
4,8.2,2.0,1.0,2.0,426.0,144.0,1930.0,5058.0,0,1,16,6
2,8.2,2.0,2.0,1.0,0.0,124.0,1970.0,5058.0,1,4,16,6
2,8.2,2.0,1.0,1.0,154.0,2.0,2005.0,5058.0,2,3,16,6
5,8.2,3.0,1.0,1.0,466.0,124.0,1970.0,5058.0,0,0,16,6
3,8.2,3.0,1.0,4.0,495.0,124.0,1970.0,5058.0,0,3,16,6
3,8.2,3.0,1.0,3.0,448.0,96.0,1925.0,5058.0,0,1,16,6
2,8.2,2.0,1.0,2.0,462.0,101.0,1960.0,5058.0,0,1,16,6
2,8.2,2.0,1.0,1.0,308.0,124.0,1970.0,5058.0,0,1,16,6
3,8.2,3.0,1.0,1.0,405.0,124.0,1970.0,5058.0,0,1,16,6
3,8.2,3.0,2.0,3.0,446.0,124.0,2006.0,5058.0,0,1,16,6
2,8.2,2.0,1.0,1.0,259.0,124.0,1970.0,5058.0,0,1,16,6
2,8.2,3.0,1.0,1.0,267.0,95.0,1940.0,5058.0,0,1,16,6
2,8.2,2.0,1.0,2.0,161.0,542.7379831704303,1977.0,5058.0,0,1,16,6
3,8.2,3.0,1.0,4.0,1000.0,85.0,1930.0,5058.0,0,1,16,6
2,8.2,2.0,1.0,2.0,626.0,124.0,1970.0,5058.0,0,1,16,6
3,8.2,3.0,2.0,2.0,520.0,124.0,1970.0,5058.0,0,1,16,6
1,8.2,1.0,1.0,1.0,628.0,44.0,1970.0,5058.0,2,3,16,6
3,8.2,4.0,1.0,2.0,536.0,113.0,1925.0,5058.0,0,3,16,6
3,8.2,3.0,1.0,2.0,501.0,147.0,1960.0,5058.0,0,1,16,6
3,8.2,3.0,1.0,3.0,372.0,96.0,1920.0,5058.0,0,1,16,6
2,8.2,2.0,1.0,1.0,0.0,124.0,1970.0,5058.0,2,0,16,6
2,8.2,2.0,1.0,1.0,0.0,90.0,1980.0,5058.0,0,1,16,6
3,8.2,3.0,2.0,3.0,466.0,124.0,1940.0,5058.0,0,1,16,6
4,8.2,4.0,2.0,1.0,665.0,124.0,1960.0,5058.0,0,3,16,6
2,8.2,2.0,1.0,1.0,0.0,124.0,1975.0,5058.0,2,1,16,6
3,8.2,3.0,1.0,1.0,321.0,124.0,1970.0,5058.0,0,1,16,6
2,8.2,2.0,1.0,1.0,781.0,82.0,2013.0,5058.0,2,4,16,6
3,8.2,3.0,2.0,2.0,335.0,124.0,1970.0,5058.0,0,1,16,6
5,8.2,5.0,2.0,2.0,352.0,124.0,1970.0,5058.0,0,1,16,6
3,8.2,3.0,1.0,1.0,397.0,127.0,1960.0,5058.0,0,1,16,6
2,13.9,2.0,1.0,2.0,672.0,111.0,1958.0,2185.0,0,2,3,6
3,13.9,3.0,2.0,3.0,628.0,140.0,1960.0,2185.0,0,1,3,6
2,13.9,2.0,1.0,0.0,697.0,94.0,1970.0,2185.0,0,1,3,6
3,13.9,3.0,2.0,2.0,605.0,102.0,1965.0,2185.0,0,3,3,6
4,13.9,4.0,1.0,2.0,837.0,156.0,1930.0,2185.0,0,1,3,6
3,13.9,3.0,1.0,1.0,706.0,124.0,1970.0,2185.0,0,1,3,6
2,13.9,2.0,1.0,1.0,74.0,124.0,1970.0,2185.0,1,0,3,6
2,13.9,2.0,1.0,2.0,697.0,124.0,1950.0,2185.0,0,1,3,6
3,13.9,3.0,1.0,1.0,697.0,124.0,1970.0,2185.0,0,1,3,6
2,13.9,2.0,1.0,1.0,534.0,90.0,1950.0,2185.0,0,3,3,6
3,13.9,3.0,1.0,1.0,697.0,110.0,1928.0,2185.0,0,4,3,6
1,13.9,1.0,1.0,1.0,2347.0,43.0,1975.0,2185.0,2,1,3,6
2,13.9,3.0,1.0,1.0,199.0,124.0,1970.0,2185.0,2,1,3,6
2,13.9,2.0,1.0,1.0,0.0,78.0,1970.0,2185.0,1,3,3,6
4,13.9,4.0,1.0,1.0,697.0,124.0,1970.0,2185.0,0,1,3,6
3,13.9,3.0,2.0,7.0,420.0,150.0,1970.0,2185.0,2,1,3,6
3,13.9,3.0,1.0,0.0,695.0,124.0,1970.0,2185.0,0,3,3,6
3,13.9,3.0,1.0,3.0,743.0,124.0,1970.0,2185.0,0,1,3,6
2,13.9,2.0,1.0,1.0,497.0,124.0,1970.0,2185.0,0,1,3,6
3,13.9,3.0,1.0,2.0,534.0,124.0,1970.0,2185.0,0,1,3,6
3,13.9,3.0,1.0,0.0,697.0,153.0,1920.0,2185.0,0,1,3,6
1,13.9,2.0,1.0,1.0,36.0,124.0,1970.0,2185.0,2,0,3,6
2,13.9,2.0,1.0,2.0,463.0,85.0,1970.0,2185.0,0,1,3,6
2,13.9,2.0,1.0,1.0,0.0,124.0,1970.0,2185.0,2,3,3,6
3,10.9,3.0,1.0,1.0,131.0,124.0,1970.0,962.0,1,0,10,6
2,10.9,2.0,1.0,2.0,191.0,87.0,2014.0,962.0,0,3,3,6
3,10.9,3.0,1.0,2.0,715.0,124.0,1970.0,962.0,0,1,10,6
2,10.4,2.0,2.0,1.0,0.0,124.0,1970.0,2403.0,2,1,8,5
3,10.4,3.0,1.0,2.0,553.0,137.0,1930.0,2403.0,0,1,8,5
3,10.4,3.0,2.0,1.0,295.0,176.0,1930.0,2403.0,0,1,8,5
2,10.4,2.0,1.0,1.0,1035.0,124.0,1963.0,2403.0,2,1,8,5
2,10.4,2.0,1.0,1.0,0.0,124.0,1995.0,2403.0,2,1,8,5
2,10.4,2.0,1.0,1.0,0.0,124.0,1960.0,2403.0,2,0,8,5
2,10.4,2.0,1.0,1.0,100.0,124.0,1970.0,2403.0,0,1,8,5
2,10.4,2.0,2.0,1.0,81.0,2.0,1970.0,2403.0,1,0,8,5
2,10.4,2.0,1.0,1.0,0.0,68.0,1970.0,2403.0,1,1,8,5
5,10.4,5.0,3.0,2.0,688.0,347.0,1910.0,2403.0,0,1,8,5
2,10.4,2.0,1.0,1.0,0.0,124.0,1970.0,2403.0,2,1,8,5
2,10.4,2.0,1.0,1.0,0.0,78.0,1970.0,2403.0,1,1,8,5
2,10.4,2.0,1.0,1.0,1784.0,110.0,1970.0,2403.0,2,1,8,5
2,14.0,2.0,1.0,2.0,553.0,124.0,1938.0,3224.0,0,1,20,5
2,14.0,2.0,1.0,1.0,0.0,80.0,1960.0,3224.0,0,0,20,5
2,14.0,2.0,1.0,1.0,0.0,87.0,2004.0,3224.0,2,0,20,5
3,14.0,3.0,1.0,1.0,670.0,118.0,1925.0,3224.0,0,0,20,5
3,14.0,3.0,1.0,2.0,689.0,124.0,1970.0,3224.0,0,1,20,5
3,14.0,3.0,1.0,2.0,602.0,107.0,1950.0,3224.0,0,1,20,5
